title,price,link
HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Full Size Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,35290,https://amazon.in//HP-Keyboard-15-6-inch-Windows-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_288?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-288
"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ",35460,https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_287?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-287
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ",35691,https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_286?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-286
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (16 GB/2.5 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",35990,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTM1NDk4MjY4NzgyMTUxOjE3MzA2MjI0MjQ6c3BfbXRmOjMwMDE0NTgyMzAxNzAzMjo6MDo6&url=%2FRenewed-HP-15-6-Inch-Graphics-Zbook%2Fdp%2FB0912XSMFQ%2Fref%3Dsr_1_283_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622424%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acer Travelmate Thin and Light Laptop 11th Gen Intel Core i5-1135G7 (16GB DDR4/512GB SSD/Windows11Home/Intel Graphics) TMP215-53, 15.6-inch FHD Display, Backlit Keybaord, Fingerprint, Black, 1.8 KG  ",35990,https://amazon.in//Acer-Travelmate-Windows11Home-TMP215-53-Fingerprint/dp/B0DJBXXZ9Q/ref=sr_1_284?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-284
"MSI Katana 17, Intel Core i9-13900H, 44CM QHD 240Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB/Black/2.6Kg), B13VGK-1230IN  ",35990,https://amazon.in//MSI-i9-13900H-Windows-GeForce-B13VGK-1230IN/dp/B0CVQB167T/ref=sr_1_285?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-285
"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (16 GB RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ",36490,https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4CM7JG/ref=sr_1_282?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-282
(Refurbished) Dell Precision 5540 Laptop / Intel Core i9-9880H / 32GB RAM / 1TB SSD / Nvidia Quadro T2000 with 4GB Graphics / Windows 11 Pro / 15.6 inches Ultra HD 4K Touchscreen Display  ,36882,https://amazon.in//Refurbished-Dell-Precision-i9-9880H-Touchscreen/dp/B0DJ3LG1LD/ref=sr_1_281?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-281
"Lenovo Legion Pro 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 500Nits 240Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4060 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.5Kg), 83DF003NIN  ",36990,https://amazon.in//Lenovo-i7-14650HX-40-64cm-500Nits-83DF003NIN/dp/B0CXPZLJ7T/ref=sr_1_275?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-275
"Lenovo ThinkPad E16 Intel Core i5 13th Gen 16"" WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/FPR/Black/1Y Onsite/1.77 kg), 21JNS0QE00  ",36990,https://amazon.in//Lenovo-ThinkPad-Laptop-Windows-21JNS0QE00/dp/B0D6749MG1/ref=sr_1_276?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-276
"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RA  ",36990,https://amazon.in//ASUS-Vivobook-i5-12500H-X1502ZA-EJ541WS-Keyboard/dp/B0CKJ6527K/ref=sr_1_277?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-277
"Dell 15 Thin & Light Laptop, AMD R5-7520U Processor, 8GB LP DDR5 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Carbon Black, 1.67kg  ",36990,https://amazon.in//Dell-R5-7520U-Processor-39-62cm-Display/dp/B0D83G8R99/ref=sr_1_278?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-278
"ASUS ROG Zephyrus G15(2022), 15.6"" (39.62 cms) 2K WQHD 165Hz/3ms, AMD Ryzen 9 6900HS, 8GB RTX 3080, Gaming Laptop (16GB/1TB SSD/90WHrs Battery/Windows 11/Office 2021/Gray/1.9 Kg), GA503RS-HQ027WS  ",36990,https://amazon.in//ASUS-Zephyrus-RTX-3080-Battery-GA503RS-HQ027WS/dp/B0B6PSWQ9D/ref=sr_1_279?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-279
"HP Pavilion Plus Laptop AMD RYZEN AI Powered 7-7840U, 14-inch (35.6 cm) OLED, 2.8K UWVA, 16GB RAM, 1TB SSD, Radeon 780M Graphics, B&O, Backlit KB,(Win 11, Xbox Game Pass, Silver, 1.44kg),14-ey0789AU  ",36990,https://amazon.in//HP-Pavilion-Powered-Graphics-14-ey0789AU/dp/B0CJ2KTSV5/ref=sr_1_280?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0&dib_tag=se&keywords=laptop&qid=1730622424&sprefix=laptop%2Caps%2C464&sr=8-280
"MSI Modern 14, Intel 12th Gen. i5-1235U, 36CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12MO-1212IN  ",36990,https://amazon.in//MSI-i5-1235U-Windows-Graphics-C12MO-1212IN/dp/B0D8WJX91M/ref=sr_1_29?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.ROfKJ_kI7p126s71-BXp6BxvUHh1-r3yIWoRYa7AHVyMCPszWlqG9KRD7eh0snG1lFnC4ZbEijnqedJhJOizAolYSN0VDfsuX8Ay0dQmlzdUFsEK2J69bXZfiSzxJmMLCGTMPIfftGYnj7cw7kFgvEjZ3RzsGCk6DXIVs2qB9W844gSCYWEvEfDpbUrU28nuP-0UwoSZIMwFRQCv47ChOhnbjWDfoLcCtDPgF0F2-ss.jMpWCPwBd1gd7TUszOBKwct3pQdl6MVbizum1h_8x94&dib_tag=se&keywords=laptop&qid=1730622287&sprefix=laptop%2Caps%2C464&sr=8-29
(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (8 GB DDR4 RAM/1 TB SSD/15.6" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ,37000,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTM1NDk4MjY4NzgyMTUxOjE3MzA2MjI0MjQ6c3BfYXRmX25leHQ6MzAwMjYwODE4ODM5NTMyOjowOjo&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KP7JL2%2Fref%3Dsr_1_274_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622424%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"(Refurbished) Dell Precision 7510 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 8 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M1000M (2GB Graphic Card) Laptop  ",37020,https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTM1NDk4MjY4NzgyMTUxOjE3MzA2MjI0MjQ6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc3MzMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CXXH9R2F%2Fref%3Dsr_1_273_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.Uz68ktF1nUmXKbE7J1nRn4p-lCzp8K9PQ7p_foZ0Y-l7cVBMgt7mEx5xmSPEYeT1S-rL8HDuU81nVp4Aw2NZm7fCcfVGuuTRRJmTIv3vXrSUVZNEGToU9FNanEIfDCZ3rClm103u8nqlg_DyA1-H5WSX8Y3TEXv91v5g7DWAw9JdzgsLNKaPbXJ-oOmOSGNJQvaEqAbTm86dgg5FskGPfTo9mGDD4spt5uFn97j6QmY.yTGAKu0UWrbksr89ykNNYn6kgyEkYx_iX_vDBCiUkN0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622424%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ",37490,https://amazon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_272?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.n2kZDQn--IkIdSP1jHKpNKpL8abIizHoc-ZnAMEy-MsI27uukNmU2RvJk_X3a9nqaiCgcT6oeOqHDAnsK5BLeoQmVrADw0Yz72Np69wimglB7S76YZ2HLKCm-ZFRekLa2G374bPt9EjAQPy8RpqBOjttpFvmFTGajsGdypDR4tlaoAwmK6BSY6t1KwZv1zv4mAC3lbNsFAqFL-gyFqaiXnluGcJB8bu1VzGlcCoSrmI.hqJbXW-Alu4ljSzo0FcyjeammSLoJC56GnPtc_-UB-U&dib_tag=se&keywords=laptop&qid=1730622418&sprefix=laptop%2Caps%2C464&sr=8-272
"ASUS VivoBook 15 (2022), Intel??Core????i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021/Backlit KB/Quiet Blue/1.7 kg), X1504ZA-NJ325WS  ",37490,https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1504ZA-NJ325WS/dp/B0CD47SZ5R/ref=sr_1_273?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.n2kZDQn--IkIdSP1jHKpNKpL8abIizHoc-ZnAMEy-MsI27uukNmU2RvJk_X3a9nqaiCgcT6oeOqHDAnsK5BLeoQmVrADw0Yz72Np69wimglB7S76YZ2HLKCm-ZFRekLa2G374bPt9EjAQPy8RpqBOjttpFvmFTGajsGdypDR4tlaoAwmK6BSY6t1KwZv1zv4mAC3lbNsFAqFL-gyFqaiXnluGcJB8bu1VzGlcCoSrmI.hqJbXW-Alu4ljSzo0FcyjeammSLoJC56GnPtc_-UB-U&dib_tag=se&keywords=laptop&qid=1730622418&sprefix=laptop%2Caps%2C464&sr=8-273
"Lenovo V15 12th Gen Intel Core i7-1255U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA073IN  ",37990,https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDg5MDc0MzE0ODA2NzExOjE3MzA2MjIyODc6c3BfbXRmOjMwMDM0MDk2Njg0OTQzMjo6MDo6&url=%2FLenovo-V15-i7-1255U-Windows-82TTA073IN%2Fdp%2FB0DDY3XT48%2Fref%3Dsr_1_28_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.ROfKJ_kI7p126s71-BXp6BxvUHh1-r3yIWoRYa7AHVyMCPszWlqG9KRD7eh0snG1lFnC4ZbEijnqedJhJOizAolYSN0VDfsuX8Ay0dQmlzdUFsEK2J69bXZfiSzxJmMLCGTMPIfftGYnj7cw7kFgvEjZ3RzsGCk6DXIVs2qB9W844gSCYWEvEfDpbUrU28nuP-0UwoSZIMwFRQCv47ChOhnbjWDfoLcCtDPgF0F2-ss.jMpWCPwBd1gd7TUszOBKwct3pQdl6MVbizum1h_8x94%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622287%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"(Refurbished) Dell Latitude Laptop 5410 Intel Core i5 Mobile-10th Gen -Processor , 16 GB Ram & 512 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer  ",38450,https://amazon.in//Refurbished-Dell-Latitude-Mobile-10th-Processor/dp/B0CXX7211Y/ref=sr_1_271?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.n2kZDQn--IkIdSP1jHKpNKpL8abIizHoc-ZnAMEy-MsI27uukNmU2RvJk_X3a9nqaiCgcT6oeOqHDAnsK5BLeoQmVrADw0Yz72Np69wimglB7S76YZ2HLKCm-ZFRekLa2G374bPt9EjAQPy8RpqBOjttpFvmFTGajsGdypDR4tlaoAwmK6BSY6t1KwZv1zv4mAC3lbNsFAqFL-gyFqaiXnluGcJB8bu1VzGlcCoSrmI.hqJbXW-Alu4ljSzo0FcyjeammSLoJC56GnPtc_-UB-U&dib_tag=se&keywords=laptop&qid=1730622418&sprefix=laptop%2Caps%2C464&sr=8-271
"HP Pavilion 15, Intel Core i7-1360P, 15.6-inch (39.6 cm),FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FPR, 720p HD Camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eg3032TU  ",38490,https://amazon.in//HP-Pavilion-i7-1360P-15-6-inch-graphics/dp/B0CTK2YK8H/ref=sr_1_270?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.n2kZDQn--IkIdSP1jHKpNKpL8abIizHoc-ZnAMEy-MsI27uukNmU2RvJk_X3a9nqaiCgcT6oeOqHDAnsK5BLeoQmVrADw0Yz72Np69wimglB7S76YZ2HLKCm-ZFRekLa2G374bPt9EjAQPy8RpqBOjttpFvmFTGajsGdypDR4tlaoAwmK6BSY6t1KwZv1zv4mAC3lbNsFAqFL-gyFqaiXnluGcJB8bu1VzGlcCoSrmI.hqJbXW-Alu4ljSzo0FcyjeammSLoJC56GnPtc_-UB-U&dib_tag=se&keywords=laptop&qid=1730622418&sprefix=laptop%2Caps%2C464&sr=8-270
"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Black/1.63 kg), E1504FA-LK542WS  ",38732,https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1504FA-LK542WS/dp/B0BTWCN881/ref=sr_1_269?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.n2kZDQn--IkIdSP1jHKpNKpL8abIizHoc-ZnAMEy-MsI27uukNmU2RvJk_X3a9nqaiCgcT6oeOqHDAnsK5BLeoQmVrADw0Yz72Np69wimglB7S76YZ2HLKCm-ZFRekLa2G374bPt9EjAQPy8RpqBOjttpFvmFTGajsGdypDR4tlaoAwmK6BSY6t1KwZv1zv4mAC3lbNsFAqFL-gyFqaiXnluGcJB8bu1VzGlcCoSrmI.hqJbXW-Alu4ljSzo0FcyjeammSLoJC56GnPtc_-UB-U&dib_tag=se&keywords=laptop&qid=1730622418&sprefix=laptop%2Caps%2C464&sr=8-269
"ASUS TUF Gaming A15, 15.6"" FHD 144Hz 250nits, AMD Ryzen 9 8945H Processor, Gaming Laptop (32GB RAM/1TB SSD/NVIDIA GeForce RTX 4060/Windows 11/Office Home/Mecha Gray/2.2 Kg), FA507UV-LP137WS  ",38790,https://amazon.in//ASUS-250nits-Processor-GeForce-FA507UV-LP137WS/dp/B0DBVP4B7Q/ref=sr_1_268?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.n2kZDQn--IkIdSP1jHKpNKpL8abIizHoc-ZnAMEy-MsI27uukNmU2RvJk_X3a9nqaiCgcT6oeOqHDAnsK5BLeoQmVrADw0Yz72Np69wimglB7S76YZ2HLKCm-ZFRekLa2G374bPt9EjAQPy8RpqBOjttpFvmFTGajsGdypDR4tlaoAwmK6BSY6t1KwZv1zv4mAC3lbNsFAqFL-gyFqaiXnluGcJB8bu1VzGlcCoSrmI.hqJbXW-Alu4ljSzo0FcyjeammSLoJC56GnPtc_-UB-U&dib_tag=se&keywords=laptop&qid=1730622418&sprefix=laptop%2Caps%2C464&sr=8-268
